Local Date,Local Time,Close,Low,High,Volume
06-May-2022,19:54:00,157.0665,156.8300,157.1200,"141,644"
06-May-2022,19:55:00,157.2800,156.9374,157.3300,"185,090"
06-May-2022,19:56:00,157.0800,157.0100,157.5000,"243,976"
06-May-2022,19:57:00,157.0304,156.9400,157.2050,"156,505"
06-May-2022,19:58:00,157.2400,156.9700,157.3300,"202,737"
06-May-2022,19:59:00,157.1400,157.1300,157.4000,"177,651"
06-May-2022,20:00:00,156.5900,156.5600,157.2550,"276,535"
06-May-2022,20:01:00,156.6250,156.2400,157.1088,"315,960"
06-May-2022,20:02:00,156.4000,156.3800,156.7100,"181,786"
06-May-2022,20:03:00,156.3200,156.2600,156.4572,"186,032"
06-May-2022,20:04:00,156.3800,156.2900,156.4300,"147,238"
06-May-2022,20:05:00,156.6500,156.3871,156.6900,"218,407"
06-May-2022,20:06:00,156.5400,156.4645,156.8600,"232,668"
06-May-2022,20:07:00,156.3249,156.2500,156.6053,"237,785"
06-May-2022,20:08:00,156.3000,156.2400,156.4400,"153,533"
06-May-2022,20:09:00,156.2650,156.1300,156.3200,"200,016"
06-May-2022,20:10:00,156.2100,156.1300,156.4320,"165,224"
06-May-2022,20:11:00,156.3600,156.1961,156.5100,"196,152"
06-May-2022,20:12:00,156.5200,156.2300,156.6400,"183,299"
06-May-2022,20:13:00,156.6300,156.4900,156.6900,"165,274"
06-May-2022,20:14:00,156.5950,156.4421,156.7976,"190,466"
06-May-2022,20:15:00,156.3650,156.3500,156.6800,"185,668"
06-May-2022,20:16:00,156.3688,156.3100,156.5900,"161,962"
06-May-2022,20:17:00,156.2699,156.2400,156.5177,"195,700"
06-May-2022,20:18:00,156.1690,156.1400,156.4400,"282,384"
06-May-2022,20:19:00,156.1850,156.0200,156.3000,"394,938"
06-May-2022,20:20:00,156.3430,156.0650,156.5000,"231,677"
06-May-2022,20:21:00,156.0500,156.0400,156.4000,"231,893"
06-May-2022,20:22:00,156.1100,155.8600,156.1800,"323,935"
06-May-2022,20:23:00,156.0600,156.0000,156.2300,"165,322"
06-May-2022,20:24:00,155.9100,155.8500,156.1200,"197,393"
06-May-2022,20:25:00,155.9200,155.8400,156.0688,"215,999"
06-May-2022,20:26:00,155.9500,155.8480,156.1800,"268,054"
06-May-2022,20:27:00,156.0300,155.8000,156.0600,"311,960"
06-May-2022,20:28:00,156.3400,155.9400,156.3500,"226,247"
06-May-2022,20:29:00,156.5721,156.0041,156.6600,"330,604"
06-May-2022,20:30:00,156.4900,156.4600,156.6000,"235,662"
06-May-2022,20:31:00,156.7642,156.1338,157.0100,"378,603"
06-May-2022,20:32:00,156.9600,156.6415,157.1100,"241,403"
06-May-2022,20:33:00,156.6150,156.6100,157.1000,"257,521"
06-May-2022,20:34:00,156.7794,156.6000,156.9300,"159,572"
06-May-2022,20:35:00,156.9000,156.7500,156.9905,"186,332"
06-May-2022,20:36:00,157.1500,156.8800,157.3300,"419,936"
06-May-2022,20:37:00,157.0908,156.8800,157.2600,"385,193"
06-May-2022,20:38:00,157.3650,157.0925,157.4400,"357,592"
06-May-2022,20:39:00,157.9550,157.3600,158.0000,"543,616"
06-May-2022,20:40:00,158.1383,157.7400,158.2200,"579,469"
06-May-2022,20:41:00,157.9300,157.2909,158.2400,"522,169"
06-May-2022,20:42:00,157.9600,157.6300,157.9800,"326,161"
06-May-2022,20:43:00,157.7100,157.6700,157.9800,"260,987"
06-May-2022,20:44:00,157.6600,157.4500,157.7968,"316,969"
06-May-2022,20:45:00,157.7299,157.5200,158.0042,"371,744"
06-May-2022,20:46:00,157.6200,157.4200,157.8100,"343,557"
06-May-2022,20:47:00,158.0300,157.5976,158.2800,"441,956"
06-May-2022,20:48:00,158.1710,157.8700,158.1710,"264,330"
06-May-2022,20:49:00,158.4800,158.0481,158.4900,"429,540"
06-May-2022,20:50:00,158.2835,158.1400,158.5600,"396,768"
06-May-2022,20:51:00,158.4300,157.9496,158.7000,"519,738"
06-May-2022,20:52:00,158.0100,157.9700,158.5145,"393,928"
06-May-2022,20:53:00,157.9200,157.8100,158.0471,"600,298"
06-May-2022,20:54:00,157.7888,157.7700,158.0300,"377,902"
06-May-2022,20:55:00,157.3000,157.2600,158.1600,"765,596"
06-May-2022,20:56:00,157.2200,157.0600,157.4500,"706,530"
06-May-2022,20:57:00,157.0950,157.0100,157.2400,"489,599"
06-May-2022,20:58:00,157.2150,157.0300,157.3000,"566,980"
06-May-2022,20:59:00,157.3221,157.1000,157.4000,"602,296"
06-May-2022,21:00:00,157.3500,156.9800,157.4950,"2,016,705"
09-May-2022,14:31:00,155.6800,154.5200,155.6800,"1,969,717"
09-May-2022,14:32:00,155.3576,154.8300,155.7800,"617,594"
09-May-2022,14:33:00,154.7800,154.7400,155.7400,"503,934"
09-May-2022,14:34:00,154.7600,154.4300,154.9300,"653,127"
09-May-2022,14:35:00,154.9600,154.4900,154.9700,"484,364"
09-May-2022,14:36:00,155.3500,154.8300,155.4400,"528,432"
09-May-2022,14:37:00,155.4850,154.8300,155.6700,"488,659"
09-May-2022,14:38:00,155.0800,154.8300,155.4900,"389,843"
09-May-2022,14:39:00,155.6300,154.8300,155.6800,"437,948"
09-May-2022,14:40:00,155.2700,155.0000,155.8300,"698,389"
09-May-2022,14:41:00,155.1600,154.6100,155.6001,"560,801"
09-May-2022,14:42:00,155.3700,155.1400,155.5550,"338,320"
09-May-2022,14:43:00,155.2500,155.1200,155.4200,"268,287"
09-May-2022,14:44:00,154.9400,154.8700,155.5800,"477,608"
09-May-2022,14:45:00,155.0200,154.6650,155.1100,"5,895,099"
09-May-2022,14:46:00,154.2800,154.2200,155.0842,"603,102"
09-May-2022,14:47:00,153.9800,153.8800,154.3500,"573,451"
09-May-2022,14:48:00,153.9252,153.6800,154.2569,"523,063"
09-May-2022,14:49:00,153.7900,153.4400,153.9952,"521,521"
09-May-2022,14:50:00,154.0309,153.7300,154.0309,"431,331"
09-May-2022,14:51:00,153.8000,153.7800,154.0900,"375,108"
09-May-2022,14:52:00,154.2021,153.5600,154.3688,"520,259"
09-May-2022,14:53:00,153.7900,153.7100,154.2600,"457,465"
09-May-2022,14:54:00,154.1800,153.5875,154.3000,"447,466"
09-May-2022,14:55:00,154.3100,153.9500,154.4490,"379,164"
09-May-2022,14:56:00,153.7700,153.7500,154.3800,"377,691"
09-May-2022,14:57:00,153.9200,153.6400,154.0189,"358,366"
09-May-2022,14:58:00,153.6574,153.6100,154.0300,"254,164"
09-May-2022,14:59:00,153.8602,153.5100,153.9900,"392,371"
09-May-2022,15:00:00,153.5700,153.3700,153.9200,"388,741"
09-May-2022,15:01:00,153.2399,153.2000,153.8960,"432,139"
09-May-2022,15:02:00,153.4388,153.1700,153.7200,"420,108"
09-May-2022,15:03:00,153.3200,153.1100,153.8000,"512,478"
09-May-2022,15:04:00,153.4600,153.2900,153.5900,"381,824"
09-May-2022,15:05:00,153.3900,153.2500,153.6600,"340,452"
09-May-2022,15:06:00,153.5900,153.3700,153.6700,"261,784"
09-May-2022,15:07:00,153.4500,153.3379,153.6900,"281,786"
09-May-2022,15:08:00,153.2500,153.2100,153.5100,"260,643"
09-May-2022,15:09:00,153.1500,153.1100,153.5000,"365,253"
09-May-2022,15:10:00,153.1089,153.0900,153.3100,"277,838"
09-May-2022,15:11:00,153.2900,153.0700,153.3782,"394,299"
09-May-2022,15:12:00,153.3300,153.2000,153.4750,"267,868"
09-May-2022,15:13:00,153.6700,153.2500,153.7700,"369,056"
09-May-2022,15:14:00,153.7000,153.5800,153.9900,"345,687"
09-May-2022,15:15:00,153.7700,153.6900,153.9243,"251,485"
09-May-2022,15:16:00,153.7600,153.5500,153.9200,"246,006"
09-May-2022,15:17:00,153.7986,153.6600,154.0800,"338,001"
09-May-2022,15:18:00,153.5200,153.4700,153.9000,"262,529"
09-May-2022,15:19:00,153.4700,153.2950,153.5900,"223,527"
09-May-2022,15:20:00,153.3900,153.1800,153.5400,"253,408"
09-May-2022,15:21:00,153.4300,153.2400,153.5900,"300,427"
09-May-2022,15:22:00,153.9300,153.3600,153.9700,"288,200"
09-May-2022,15:23:00,153.6500,153.6400,153.9500,"224,617"
09-May-2022,15:24:00,153.7600,153.5800,153.8850,"254,243"
09-May-2022,15:25:00,153.7100,153.6200,153.9100,"209,899"
09-May-2022,15:26:00,153.7500,153.5800,153.9200,"260,271"
09-May-2022,15:27:00,153.7623,153.6000,153.8600,"288,625"
09-May-2022,15:28:00,153.5499,153.5200,153.7800,"185,031"
09-May-2022,15:29:00,153.2900,153.2000,153.6846,"347,278"
09-May-2022,15:30:00,153.2000,153.1500,153.6136,"329,781"
09-May-2022,15:31:00,153.1400,152.9500,153.5816,"551,939"
09-May-2022,15:32:00,153.0750,153.0000,153.1900,"265,459"
09-May-2022,15:33:00,152.8900,152.8900,153.1979,"280,850"
09-May-2022,15:34:00,153.0329,152.8300,153.1294,"335,500"
09-May-2022,15:35:00,153.2700,152.9801,153.3700,"395,825"
09-May-2022,15:36:00,153.2900,153.1600,153.4900,"269,857"
09-May-2022,15:37:00,153.1200,153.1100,153.3700,"254,981"
09-May-2022,15:38:00,152.9800,152.9000,153.1450,"289,460"
09-May-2022,15:39:00,153.0600,152.8700,153.1406,"282,125"
09-May-2022,15:40:00,152.8944,152.7800,153.1385,"344,241"
09-May-2022,15:41:00,153.1900,152.8700,153.3000,"387,987"
09-May-2022,15:42:00,153.4700,153.0162,153.6600,"371,611"
09-May-2022,15:43:00,153.4700,153.4000,153.7100,"213,613"
09-May-2022,15:44:00,153.6486,153.2550,153.6500,"285,300"
09-May-2022,15:45:00,154.0500,153.5400,154.0800,"482,599"
09-May-2022,15:46:00,154.2050,153.6456,154.3700,"504,094"
09-May-2022,15:47:00,154.0600,154.0600,154.3277,"237,155"
09-May-2022,15:48:00,154.3300,153.9700,154.3600,"300,509"
09-May-2022,15:49:00,154.3195,153.9795,154.3899,"230,954"
09-May-2022,15:50:00,154.2100,154.1800,154.5300,"288,460"
09-May-2022,15:51:00,154.2017,153.8306,154.4000,"296,999"
09-May-2022,15:52:00,153.7000,153.6800,154.2190,"358,701"
09-May-2022,15:53:00,153.7027,153.6200,153.8600,"265,682"
09-May-2022,15:54:00,153.6201,153.5700,154.0257,"172,665"
09-May-2022,15:55:00,153.4300,153.3800,153.9799,"245,445"
09-May-2022,15:56:00,153.2400,153.2200,153.4800,"340,308"
09-May-2022,15:57:00,153.4500,153.0600,153.5800,"537,792"
09-May-2022,15:58:00,153.2512,153.1800,153.6500,"347,824"
09-May-2022,15:59:00,153.1600,153.1400,153.3700,"227,276"
09-May-2022,16:00:00,152.8600,152.8450,153.2600,"392,855"
09-May-2022,16:01:00,152.9900,152.7300,153.4952,"463,409"
09-May-2022,16:02:00,152.6200,152.5700,153.0110,"521,902"
09-May-2022,16:03:00,152.5500,152.5300,152.9445,"335,538"
09-May-2022,16:04:00,152.6900,152.5400,152.9350,"413,299"
09-May-2022,16:05:00,152.5600,152.5600,152.8200,"261,781"
09-May-2022,16:06:00,152.4750,152.3500,152.6627,"497,658"
09-May-2022,16:07:00,152.4472,152.3750,152.6148,"251,064"
09-May-2022,16:08:00,152.7350,152.3800,152.7650,"337,172"
09-May-2022,16:09:00,152.5804,152.5000,152.8100,"331,001"
09-May-2022,16:10:00,152.7550,152.5300,152.8000,"268,864"
09-May-2022,16:11:00,153.0000,152.5812,153.0700,"408,198"
09-May-2022,16:12:00,152.9300,152.9000,153.0600,"268,360"
09-May-2022,16:13:00,153.0000,152.8300,153.1700,"222,444"
09-May-2022,16:14:00,152.6400,152.6400,153.0600,"268,849"
09-May-2022,16:15:00,152.7500,152.6200,152.9000,"199,561"
09-May-2022,16:16:00,152.7100,152.6400,152.9600,"329,263"
09-May-2022,16:17:00,152.6000,152.6000,152.9400,"278,750"
09-May-2022,16:18:00,152.7067,152.4850,152.7803,"330,682"
09-May-2022,16:19:00,152.6499,152.5600,152.7479,"143,919"
09-May-2022,16:20:00,152.6800,152.5300,152.7400,"200,527"
09-May-2022,16:21:00,152.5550,152.5500,152.8107,"170,989"
09-May-2022,16:22:00,152.4766,152.4600,152.6600,"170,653"
09-May-2022,16:23:00,152.3800,152.3500,152.5945,"200,261"
09-May-2022,16:24:00,152.2650,152.1800,152.4100,"380,406"
09-May-2022,16:25:00,152.1950,152.1800,152.4180,"281,801"
09-May-2022,16:26:00,152.1950,152.1443,152.2485,"228,158"
09-May-2022,16:27:00,152.1600,152.0000,152.2188,"555,757"
09-May-2022,16:28:00,152.1500,152.1317,152.3000,"268,356"
09-May-2022,16:29:00,152.4072,152.0500,152.4100,"329,374"
09-May-2022,16:30:00,152.2567,152.1694,152.4600,"185,063"
09-May-2022,16:31:00,152.2300,152.1500,152.3500,"243,276"
09-May-2022,16:32:00,152.2000,152.1600,152.2921,"147,719"
09-May-2022,16:33:00,152.0904,152.0000,152.1988,"345,482"
09-May-2022,16:34:00,152.3100,151.9500,152.3200,"413,502"
09-May-2022,16:35:00,152.3788,152.1714,152.5000,"330,742"
09-May-2022,16:36:00,152.3600,152.2379,152.5100,"263,670"
09-May-2022,16:37:00,152.3500,152.2588,152.4800,"176,023"
09-May-2022,16:38:00,152.3600,152.2896,152.4800,"178,108"
09-May-2022,16:39:00,152.7850,152.3600,152.8000,"296,516"
09-May-2022,16:40:00,153.0600,152.5932,153.0900,"373,227"
09-May-2022,16:41:00,152.8750,152.6921,153.1199,"274,853"
09-May-2022,16:42:00,153.0700,152.7800,153.1000,"236,880"
09-May-2022,16:43:00,153.1700,152.8769,153.2200,"275,473"
09-May-2022,16:44:00,152.9700,152.9360,153.3100,"229,718"
09-May-2022,16:45:00,153.0666,152.9501,153.1100,"165,862"
09-May-2022,16:46:00,153.1400,152.9300,153.1515,"222,463"
09-May-2022,16:47:00,153.0300,152.9300,153.1600,"165,854"
09-May-2022,16:48:00,152.7950,152.7700,153.1400,"206,889"
09-May-2022,16:49:00,152.8050,152.7300,152.9584,"232,764"
09-May-2022,16:50:00,152.7600,152.6100,152.8962,"185,730"
09-May-2022,16:51:00,152.9744,152.7000,153.0000,"274,638"
09-May-2022,16:52:00,152.9350,152.8653,153.0600,"953,025"
09-May-2022,16:53:00,152.9900,152.8850,153.2300,"599,262"
09-May-2022,16:54:00,152.7150,152.6900,153.0200,"185,167"
09-May-2022,16:55:00,152.8289,152.6500,152.9560,"266,195"
09-May-2022,16:56:00,152.8000,152.6000,152.8800,"276,541"
09-May-2022,16:57:00,152.6700,152.5700,152.9412,"193,596"
09-May-2022,16:58:00,152.6000,152.4700,152.7726,"245,091"
09-May-2022,16:59:00,152.1199,152.1000,152.7433,"345,051"
09-May-2022,17:00:00,152.1600,152.0562,152.5951,"243,519"
09-May-2022,17:01:00,151.9764,151.9500,152.7970,"302,687"
09-May-2022,17:02:00,151.7785,151.7300,152.3687,"477,491"
09-May-2022,17:03:00,151.7450,151.6200,151.8400,"369,479"
09-May-2022,17:04:00,151.6050,151.5600,151.8972,"367,287"
09-May-2022,17:05:00,151.7800,151.5800,151.8100,"247,972"
09-May-2022,17:06:00,151.8522,151.7300,152.1100,"310,180"
09-May-2022,17:07:00,152.2800,151.8000,152.3179,"480,693"
09-May-2022,17:08:00,152.6905,152.2147,152.7300,"452,952"
09-May-2022,17:09:00,152.8158,152.0980,152.9000,"288,292"
09-May-2022,17:10:00,152.5800,152.2785,152.9200,"228,512"
09-May-2022,17:11:00,152.9599,152.5900,152.9800,"220,649"
09-May-2022,17:12:00,152.8500,152.8000,152.9900,"222,865"
09-May-2022,17:13:00,152.9650,152.8100,152.9800,"184,565"
09-May-2022,17:14:00,152.9600,152.8524,153.1600,"380,599"
09-May-2022,17:15:00,152.8937,152.8900,153.0900,"189,376"
09-May-2022,17:16:00,153.1700,152.8700,153.1900,"248,403"
09-May-2022,17:17:00,153.0366,152.9700,153.1900,"205,398"
09-May-2022,17:18:00,153.2057,153.0100,153.2200,"185,797"
09-May-2022,17:19:00,153.2250,153.0800,153.2500,"186,243"
09-May-2022,17:20:00,153.0566,152.9300,153.2900,"237,265"
09-May-2022,17:21:00,152.8400,152.7800,153.1000,"265,729"
09-May-2022,17:22:00,152.8800,152.8100,153.0100,"167,212"
09-May-2022,17:23:00,152.8733,152.8100,152.9600,"125,735"
09-May-2022,17:24:00,153.0922,152.8300,153.1100,"146,585"
09-May-2022,17:25:00,153.3600,153.0900,153.4800,"276,881"
09-May-2022,17:26:00,153.1800,153.0519,153.5000,"250,294"
09-May-2022,17:27:00,152.9550,152.9550,153.2100,"197,484"
09-May-2022,17:28:00,152.9900,152.9300,153.1850,"163,101"
09-May-2022,17:29:00,153.1100,152.9500,153.1600,"124,444"
09-May-2022,17:30:00,153.2700,152.9781,153.2950,"177,125"
09-May-2022,17:31:00,152.9795,152.9100,153.3000,"193,431"
09-May-2022,17:32:00,153.3600,152.9300,153.5000,"235,150"
09-May-2022,17:33:00,153.4100,153.2900,153.6600,"265,105"
09-May-2022,17:34:00,153.3800,153.1800,153.5200,"205,672"
09-May-2022,17:35:00,153.3300,153.2500,153.5700,"194,685"
09-May-2022,17:36:00,153.3400,153.1100,153.3520,"132,711"
09-May-2022,17:37:00,153.1000,153.0500,153.3600,"130,428"
09-May-2022,17:38:00,152.8800,152.8600,153.3379,"200,672"
09-May-2022,17:39:00,152.6308,152.5800,152.8900,"246,923"
09-May-2022,17:40:00,152.5000,152.4800,153.0312,"191,550"
09-May-2022,17:41:00,152.5295,152.4415,153.1346,"225,537"
09-May-2022,17:42:00,152.6000,152.4900,152.6962,"153,693"
09-May-2022,17:43:00,152.5701,152.5400,152.7351,"132,795"
09-May-2022,17:44:00,152.4800,152.4600,152.5900,"122,630"
09-May-2022,17:45:00,152.5583,152.4500,152.5700,"134,803"
09-May-2022,17:46:00,152.4800,152.3900,152.5900,"156,650"
09-May-2022,17:47:00,152.4999,152.4200,152.5400,"138,307"
09-May-2022,17:48:00,152.5224,152.4500,152.5700,"117,572"
09-May-2022,17:49:00,152.5650,152.3800,152.5900,"157,725"
09-May-2022,17:50:00,152.5850,152.4400,152.6300,"189,546"
09-May-2022,17:51:00,152.6200,152.5179,152.7400,"171,343"
09-May-2022,17:52:00,152.5314,152.4600,152.6199,"181,183"
09-May-2022,17:53:00,152.6488,152.4900,165.5700,"182,580"
09-May-2022,17:54:00,152.5715,152.5700,152.7900,"160,019"
09-May-2022,17:55:00,152.6200,152.5443,152.6300,"94,992"
09-May-2022,17:56:00,152.7737,152.5700,152.8600,"192,649"
09-May-2022,17:57:00,152.6500,152.6400,152.7750,"111,265"
09-May-2022,17:58:00,152.7300,152.6000,152.7300,"104,766"
09-May-2022,17:59:00,152.4900,152.4700,152.7300,"149,742"
09-May-2022,18:00:00,152.4171,152.4100,152.6515,"133,772"
09-May-2022,18:01:00,152.3900,152.3400,152.6251,"141,295"
09-May-2022,18:02:00,152.5075,152.3800,152.5100,"164,576"
09-May-2022,18:03:00,152.6300,152.4746,152.8400,"259,222"
09-May-2022,18:04:00,152.6288,152.5379,152.7300,"118,952"
09-May-2022,18:05:00,152.6200,152.5400,152.7354,"118,484"
09-May-2022,18:06:00,152.6599,152.5685,152.7200,"95,835"
09-May-2022,18:07:00,152.7000,152.5000,152.7300,"153,520"
09-May-2022,18:08:00,152.8500,152.6458,152.8500,"154,752"
09-May-2022,18:09:00,152.6433,152.6100,152.8600,"140,473"
09-May-2022,18:10:00,152.6700,152.6200,152.8371,"129,632"
09-May-2022,18:11:00,152.4100,152.4000,152.6700,"198,400"
09-May-2022,18:12:00,152.3074,152.2600,152.4100,"159,502"
09-May-2022,18:13:00,152.3900,152.2500,152.5385,"210,629"
09-May-2022,18:14:00,152.4512,152.3400,152.5200,"119,990"
09-May-2022,18:15:00,152.3488,152.3300,152.5000,"102,644"
09-May-2022,18:16:00,152.5050,152.3100,152.5400,"129,446"
09-May-2022,18:17:00,152.5036,152.3700,152.5500,"136,014"
09-May-2022,18:18:00,152.6500,152.4650,152.6650,"174,079"
09-May-2022,18:19:00,152.7650,152.4863,152.7900,"148,847"
09-May-2022,18:20:00,152.7290,152.7200,152.8900,"154,032"
09-May-2022,18:21:00,152.6600,152.5055,152.7300,"152,608"
09-May-2022,18:22:00,152.6980,152.6100,152.7800,"169,865"
09-May-2022,18:23:00,152.6700,152.6000,152.7200,"87,388"
09-May-2022,18:24:00,152.6400,152.6200,152.7500,"97,996"
09-May-2022,18:25:00,152.7501,152.5900,152.7900,"151,163"
09-May-2022,18:26:00,153.1448,152.7400,153.1800,"330,458"
09-May-2022,18:27:00,153.0000,152.8700,153.1500,"209,311"
09-May-2022,18:28:00,153.0800,152.8873,153.2200,"194,020"
09-May-2022,18:29:00,153.0201,152.8300,153.0899,"162,757"
09-May-2022,18:30:00,153.3250,153.0300,153.4400,"232,155"
09-May-2022,18:31:00,153.4464,152.9211,153.5400,"199,850"
09-May-2022,18:32:00,153.3700,153.1822,153.5004,"198,231"
09-May-2022,18:33:00,153.1060,153.0900,153.3825,"163,612"
09-May-2022,18:34:00,152.9800,152.8100,153.2173,"246,291"
09-May-2022,18:35:00,152.7450,152.7200,153.0200,"210,781"
09-May-2022,18:36:00,152.6600,152.5700,153.0013,"176,661"
09-May-2022,18:37:00,152.7300,152.5900,152.9200,"171,338"
09-May-2022,18:38:00,152.7550,152.6600,152.7900,"160,200"
09-May-2022,18:39:00,152.7086,152.6400,152.7700,"117,699"
09-May-2022,18:40:00,152.8999,152.7013,152.9400,"219,310"
09-May-2022,18:41:00,152.9400,152.7437,153.0000,"230,599"
09-May-2022,18:42:00,153.0900,152.7820,153.1300,"239,627"
09-May-2022,18:43:00,153.0150,152.9700,153.1500,"205,493"
09-May-2022,18:44:00,153.1200,153.0100,153.2300,"221,015"
09-May-2022,18:45:00,153.1050,152.9970,153.2500,"146,211"
09-May-2022,18:46:00,153.0314,153.0202,153.2388,"195,545"
09-May-2022,18:47:00,152.9250,152.9100,153.0800,"187,147"
09-May-2022,18:48:00,153.1600,152.7600,153.1600,"185,274"
09-May-2022,18:49:00,152.9999,152.9800,153.2289,"152,167"
09-May-2022,18:50:00,152.9698,152.8600,153.0425,"140,651"
09-May-2022,18:51:00,152.8500,152.8500,153.0267,"124,951"
09-May-2022,18:52:00,152.5267,152.5200,152.9415,"275,884"
09-May-2022,18:53:00,152.3263,152.2800,152.5609,"198,171"
09-May-2022,18:54:00,152.2100,152.1750,152.3425,"139,166"
09-May-2022,18:55:00,152.2200,152.1000,152.5197,"186,844"
09-May-2022,18:56:00,152.3688,152.2000,152.4900,"190,046"
09-May-2022,18:57:00,152.4785,152.3500,152.5700,"226,143"
09-May-2022,18:58:00,152.6199,152.3665,152.7700,"229,722"
09-May-2022,18:59:00,152.5983,152.4690,152.6300,"157,575"
09-May-2022,19:00:00,152.5400,152.5200,152.6500,"86,331"
09-May-2022,19:01:00,152.5850,152.4799,152.6556,"132,547"
09-May-2022,19:02:00,152.6399,152.5725,152.7600,"170,303"
09-May-2022,19:03:00,152.5600,152.5400,152.7400,"140,453"
09-May-2022,19:04:00,152.4600,152.4500,152.7200,"146,018"
09-May-2022,19:05:00,152.5900,152.4300,152.6000,"121,679"
09-May-2022,19:06:00,152.5090,152.4800,152.6600,"136,663"
09-May-2022,19:07:00,152.2922,152.2700,152.5399,"206,046"
09-May-2022,19:08:00,152.3634,152.2045,152.4300,"170,731"
09-May-2022,19:09:00,152.3100,152.3000,152.5000,"85,600"
09-May-2022,19:10:00,152.3900,152.2100,152.4700,"128,491"
09-May-2022,19:11:00,152.3500,152.2817,152.4961,"92,953"
09-May-2022,19:12:00,152.3200,152.3000,152.4400,"158,685"
09-May-2022,19:13:00,152.5100,152.2600,152.5350,"168,620"
09-May-2022,19:14:00,152.3850,152.3050,152.5800,"157,137"
09-May-2022,19:15:00,152.2600,152.2100,152.3800,"158,851"
09-May-2022,19:16:00,152.2700,152.2200,152.4239,"140,331"
09-May-2022,19:17:00,152.5100,152.2500,152.5900,"152,998"
09-May-2022,19:18:00,152.5032,152.4300,152.5683,"156,319"
09-May-2022,19:19:00,152.9000,152.4009,152.9500,"242,326"
09-May-2022,19:20:00,152.9150,152.7300,152.9300,"191,807"
09-May-2022,19:21:00,152.7327,152.4828,152.9392,"179,823"
09-May-2022,19:22:00,152.6500,152.4800,152.7300,"177,103"
09-May-2022,19:23:00,152.4900,152.4200,152.6800,"166,485"
09-May-2022,19:24:00,152.4199,152.3600,152.5376,"136,692"
09-May-2022,19:25:00,152.4300,152.2800,152.5941,"149,286"
09-May-2022,19:26:00,152.3900,152.2450,152.4700,"147,010"
09-May-2022,19:27:00,152.2800,152.1900,152.4708,"204,140"
09-May-2022,19:28:00,152.1400,152.1100,152.3500,"168,714"
09-May-2022,19:29:00,152.2000,152.0600,152.2974,"207,551"
09-May-2022,19:30:00,152.1900,152.1400,152.2950,"170,518"
09-May-2022,19:31:00,152.2400,152.0600,152.3884,"178,918"
09-May-2022,19:32:00,152.0599,152.0200,152.2700,"193,572"
09-May-2022,19:33:00,151.9150,151.8900,152.0778,"325,884"
09-May-2022,19:34:00,151.9750,151.8000,152.0000,"313,849"
09-May-2022,19:35:00,152.1450,151.9550,152.4700,"425,504"
09-May-2022,19:36:00,152.3201,152.1300,152.4550,"258,423"
09-May-2022,19:37:00,152.1901,152.1100,152.3200,"157,722"
09-May-2022,19:38:00,152.3788,152.0900,152.4300,"180,170"
09-May-2022,19:39:00,152.5425,152.3551,152.7000,"245,777"
09-May-2022,19:40:00,152.3600,152.2750,152.5400,"172,043"
09-May-2022,19:41:00,152.3300,152.1930,152.4700,"146,651"
09-May-2022,19:42:00,152.3500,152.2400,152.5000,"182,562"
09-May-2022,19:43:00,152.3970,152.2400,152.4900,"191,121"
09-May-2022,19:44:00,152.3250,152.2500,152.4256,"121,640"
09-May-2022,19:45:00,152.3200,152.2800,152.5700,"181,344"
09-May-2022,19:46:00,152.4200,152.2950,152.5201,"144,113"
09-May-2022,19:47:00,152.6060,152.3700,152.6700,"176,819"
09-May-2022,19:48:00,152.9100,152.5300,152.9700,"233,972"
09-May-2022,19:49:00,152.7900,152.7900,153.0500,"218,256"
09-May-2022,19:50:00,152.4800,152.4000,152.8351,"210,676"
09-May-2022,19:51:00,152.4000,152.1700,152.5291,"229,613"
09-May-2022,19:52:00,152.8450,152.3200,152.9500,"245,140"
09-May-2022,19:53:00,152.8068,152.6779,153.0100,"185,532"
09-May-2022,19:54:00,152.7199,152.6275,152.8300,"125,994"
09-May-2022,19:55:00,152.7987,152.6912,152.9100,"134,797"
09-May-2022,19:56:00,152.9600,152.6739,153.0500,"186,950"
09-May-2022,19:57:00,153.0900,152.8900,153.1800,"207,658"
09-May-2022,19:58:00,153.1256,153.0300,153.2100,"203,130"
09-May-2022,19:59:00,153.0400,152.9600,153.1777,"210,172"
09-May-2022,20:00:00,153.0900,152.9600,153.1900,"350,873"
09-May-2022,20:01:00,153.2300,152.8710,153.3200,"352,306"
09-May-2022,20:02:00,153.5600,153.1195,153.5888,"316,034"
09-May-2022,20:03:00,153.3900,153.1984,153.6100,"199,435"
09-May-2022,20:04:00,153.1400,153.0200,153.5100,"258,609"
09-May-2022,20:05:00,153.1200,152.9700,153.1700,"282,342"
09-May-2022,20:06:00,153.0800,153.0100,153.2700,"271,219"
09-May-2022,20:07:00,153.1993,153.0402,153.2750,"435,040"
09-May-2022,20:08:00,153.4800,153.1899,153.6200,"349,229"
09-May-2022,20:09:00,153.2400,153.1900,153.4800,"187,726"
09-May-2022,20:10:00,152.9600,152.7700,153.2400,"289,125"
09-May-2022,20:11:00,152.9900,152.9100,153.2395,"205,738"
09-May-2022,20:12:00,153.2500,152.9500,153.5300,"317,916"
09-May-2022,20:13:00,153.3099,153.1300,153.3700,"300,166"
